DW_CLIENTES;DW_LOCALIDADE;DW_TEMPO;sum(sales_amount)
ea2aac14e15bc66c7b8ca5ab172085e46d73e6ad7adaaedcee38785c3c888618;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;8a4892633adee3577ec48570cc2a5532c98a22301795ac6338ffcebdf00cf0d6;5162.3
34dd5cc82dcf9c17938ee9b90eb9d0b14d63e2aab15f0eafdcc4975b055a33f9;065d5eabc80860fcd7d18675b314d5ae2c921a6037c0bd970e22532b9ed92d1b;35843218c86c58fea38af913787265ceb28f781f65d2e6982123759268d44ae1;1581.2
7046f80491bceb2cd4747c0d7ad4e1e0ed42f39f7e40538945e6b134d861fa38;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;59df0eb15d6199b16441a0ba8c827cb7c755324bf135fa0e33261524c2c73952;1634.07
c93fe1949c0775163bf16be1e1414754b862100d157faca9a8822c257537054d;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;2acc7650ebd1e8b2122b2ead2d6d76117385d5ec3551d049bb86087d7cb9b996;13337.130000000001
66b3bed43ca7d0266776d597a259b07f7cc2f70239e8d428ff8293c85563fd1d;052ff8c1fc2ece895fd1639a33e7f19c2aa3a494f20fda7dcc655488faf89f9c;a7f031565e0cd2d52b052f22d6561691a571e67be5e8d1a3247fbc2de6dd6cd6;641.82
a385fed1cf9d4eab3886bbc999aee6dde58802a329881d7e44393490422812ad;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;2e7b53ae5757295cdda99f00841c3f4883c8b3f4ed31ff948ec4355b2597b4b1;2187.2200000000003
4d9d7afee7101fd979c9e90bbfcec5329247ccae0257fb2686d2f48918dd18f0;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;ca1fd26b7bf431ba43cdf5a6566c02b1037662488b6cc04e2b18fe3c81fa96d2;272.34
a98e1b0233f8896b353959dbc04be5fb318cdd7113422fb4937aeebf129f02b8;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;f08b57bb9cca7043d471547968d1b7fb22490ed2acf7f5ae4618332a56ea850e;4642.18
feb418c5fee3bebdd9445a98f106534b170a7aeae469855ca2dcbc3d3ff7c6fb;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;beb76e0564f43b72819ffba8c37dd3a13abd370a173ed628b2e8d50fd00a46da;30504.86
7491360849a04c62bcfc271893f32c4cb3a0d36e9320144fa402a6329fdc1d96;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;1b4d2256c63afe2bfc88bade81401d23c711c4f98681f28f7a2b10d9ab917630;206.82
9cf689c4f52b11e2f0decc2fabd255bdd92e02040282cf6fb2947051aa750407;a31f005c881c2341c0dfcaba833f55bb5c43e376ef574b7daf496a26da0b5c45;59510bc2973f374323a11e6ea972d7f8a0d64c3326d379d080a4091ec19435ab;14860.770000000002
c5e99dc5c578159079bb3f67184783b0b138bfb7d96887e0ede61cc705f27edc;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;32b7de22c610f67a441c3c5a23feb6bcee950b2d0ca9f4149b34e3fb5e436906;3282.14
eb29d13ac92921c8938208f3d5f75b1866d582488f6929dbb2197f763ced5ee1;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;2e6e892e843e1e491c421233193d136e0e94e03075e36665bd1444e6256ea890;209.18
2b70e51f570ae95638176faaabca980a4d90abb5c60b34ec579df427098b66db;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;f01e7e1ced1e7d997b07db7be053f4a0cb612e1fdb0c8464dd0bc9e5681862dc;338.47
30cf0745d3ca43c4bd0659cef70960ad4c967a30ef7f01baf3ab9f99cfe045da;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;defefcc90d9e79bb28692587f53dd1f260f2e96a3fb0df716f4eeabd3cc240fe;985.3199999999999
30cf0745d3ca43c4bd0659cef70960ad4c967a30ef7f01baf3ab9f99cfe045da;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;e77d00e6045364e395dc432d29ae5290faaf0e14b2aafa2a1765887e6ecd98c8;985.3199999999999
a7d0a288f52db0d46b1e155cec1d18be839c54a8a5efbdcee3d975de59cacb64;c943bf3df8112496c487d370899abd48da44cad08b5601ace61f6d3edc0ad877;f45bfe3cf9092e83562f67daeddc0fd2ed29c000d8aa38509363be15bb76a796;980.5799999999999
a7d0a288f52db0d46b1e155cec1d18be839c54a8a5efbdcee3d975de59cacb64;c943bf3df8112496c487d370899abd48da44cad08b5601ace61f6d3edc0ad877;8f980fe6000d8fedc2273057a186ddb95e7d77761909c0ca42f234a5e0e2b816;1008.6
49380c5c59ddc653e230d0367f26714798259940bcf59a5a6dbf69171054f6cd;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;480897fe2966c422911c162f964b081cc7bcf7e76e36ad870553768d9819772f;3399.1399999999994
f88333a17c56c400152ae662d80a615a1bee5de24154bcb6de647d3049f28413;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;a6e515c7b7a7f77ee68107f7bfbfd3b2b7edd62a95d3b8c23b08837bf6d580fb;9611.919999999998
6ec76b350565166f17ed9f7eee2242d9b333f06d11932b59145305643335985f;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;a02747d67045072b1ae3d98a89011e7ab4a2266eb3f0c64fd260262ae5961e74;42835.59
6ec76b350565166f17ed9f7eee2242d9b333f06d11932b59145305643335985f;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;dadcc501049f0bb68a7f6722e63a1ddc0ee8432a5caa325d2e7ad8607d6d0ebe;1408.6
6ec76b350565166f17ed9f7eee2242d9b333f06d11932b59145305643335985f;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;e8ec7d43f3b431ea2a0f47c1e49ebb6ccd19139bc868aebfbe24a792f4cffdb5;1503.5800000000002
6ec76b350565166f17ed9f7eee2242d9b333f06d11932b59145305643335985f;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;4ec39b11255399724455d9f3b89f6f40efeff51df6b177bf52ab3707b3cb1cce;3099.91
7f24d1060bfa470575010b70e55394d2ebd29ff9c8c4af7aae6ee9d3dbf69b42;9a232b8612a921cd1cb284aaeacb3f44f62547504ed146e0fd3a988e313e8880;ffeaa01ba37c3383f9ac217a77fe043be889806d7ea9a82f8fc16721de8dec6a;1106.44
7f24d1060bfa470575010b70e55394d2ebd29ff9c8c4af7aae6ee9d3dbf69b42;9a232b8612a921cd1cb284aaeacb3f44f62547504ed146e0fd3a988e313e8880;ed26c88862eddf40e2c303751811780576a439d45d03033a4d97b3fc1815d6e7;319.32
bab4f69c6b29ff85c0d6aedb1a4639a6adf7a4a0bdddbd3db0f84374d7a1b02d;79150b5126b4dab385f6332b6da7008f6fe1ca292b3b1962669a8fddbaa46d2b;784e07fe86cb61ff8aa7db4e3407a835f0c3d119ed705b1f909af060390e35a4;737.04
653cc994276af4c6cf8be274447863bb32d836977b5fcce88761c39bc6c2e510;962b1fbbae287bc7fd4095fde55ae29f017a27d8b836e747863d06c867d57d8b;595641c7424213d235abd170cbcde8303b9fbc73a8776b6cca64cb6c6ab87969;21350.109999999997
7564a8655b6a8be8e54dcba38f247f1fa2ba334a211678ab502e36877afbf880;4dd35c279c648a69052585e430ea0849d222cd876aab592684336a963db3b453;9f7b6333e8d964f17829b9aded984dbacdfefb20fee201edc73ae7bb4649571e;846.0
8e1e600466bb845e20da33f27a70964ca4b6e500dc36dd930777900abb43622b;9b4efae35380447a85be34268e5ccdf46c754d7fa117af89c9a83c4693076177;c20f2d48e1a6a55d751951099d7ff3a5b2bb92a2f84d8b93cc6120f82877d1d0;551.65
896fe934b0da060804f3126bf14b26673c7fd7ed7dfbd6ac2d1dd0f118d61aa3;995ebe0d55449f7a8ab38b2de43cccc472d70094b5ccfa266271bcfa40ae1c1a;d50c80ebf314f0cca8a59b000f35d065360ebc85be379e2d16d08536fe480841;83684.66
896fe934b0da060804f3126bf14b26673c7fd7ed7dfbd6ac2d1dd0f118d61aa3;995ebe0d55449f7a8ab38b2de43cccc472d70094b5ccfa266271bcfa40ae1c1a;37406496663c887b3bd2a02b834dc5054d74a47d70ec26d4f34f1349315d2a0e;1225.0
5fdaf6de6619420d203e4f9e469cea240e5cc3e5e806c06d115836681c763ccb;088d310e2810980df58e05a3e1b7eefa3ca0cb0fb3a3e384587aac5cdeaf28fa;b19f620307dd4fabecd153fb491c0d0e3802167b4aee7d6f50a68e7ec00374aa;9177.63
5fdaf6de6619420d203e4f9e469cea240e5cc3e5e806c06d115836681c763ccb;088d310e2810980df58e05a3e1b7eefa3ca0cb0fb3a3e384587aac5cdeaf28fa;748b43ee7ab1f6a657a799033f29f352bb666cb2ce0f3921292c30d292481b03;1859.4099999999999
b610a1b98e5e5cc08ff4b17208f44cd37250a012650bf08ca5c0d1a729fb882d;fcdbfe62c3bd506101e1ec876774b7ae72775a0b6b30868f9fe2086d8eaf21ef;04cd623f96ee79f8ddf1ac69e9536cda54ec96f1c3d5b436bc1f025e231ccf54;270.6
6f8a4b7f31c8281427846e4b8ea2a94a55c1fa437c27f3321782529e0d559822;962b1fbbae287bc7fd4095fde55ae29f017a27d8b836e747863d06c867d57d8b;b647f47c9853dcbbea9cd0b10148eb9d28da76d2564fe8ce9f6127699ba3542f;341.27
6f8a4b7f31c8281427846e4b8ea2a94a55c1fa437c27f3321782529e0d559822;962b1fbbae287bc7fd4095fde55ae29f017a27d8b836e747863d06c867d57d8b;e4ed91809901856e68743738fa021b0a39a6a4f2226aa1aea1d63b1ee4df4d0b;739.92
9cfafdab05b3d494f9f91c6f3bcdfd12c64bab684e50f51624ccd7139413cee2;fac111b0903fed7962ecafd8ca4b4cb44861396a819567b75a8d6a905bef77b3;399aa0aaf61bb89d49382ebe68ae3e2779c41cba894860646d58cf538c9ca7b1;15622.71
ba622b2c6061b990d969e61da611829c6b743bb4332c98e80b69ba0e49ef2a0f;10f9928ace30001bcca8d9b80b05a4c3d327a76f3bbb236d122b0939f971ed38;3a52883e51dd2cc4e3c5b463b7f39dc691c24c9019bcb615c659526114d63d72;22412.43
b9d523f52446455498c8823423970c91ed1738b55fc9c51ff6182517cc2f24fe;d9f90340f435bef830d6ea08e4ae5180c3d84dc45a887cb2baf2bc5986ef8fd5;b62756f8c9c50ebabd1c46d1ae0e9b3e556c6637c3419e01caf4664cd1dc6265;1353.61
868ae031f428080211ddbd33d0af55f4bae599c315d635ab214e98f53437bd9a;5d145d7d00dd5a5d3d8239386ff13be7a401ee4f8dfff6114b9fb61fe8583f7c;68ab6913579200ee3f4602a59b99e7daf1f75f4c7c35624f4487d6d78bbd3bfd;13579.68
d1a091bbe9cda899db9efdfb3665aabe472dc1ed37eb3d56a9619902ec7b73d6;93fa3eb65f8af293bf066cca5815dffbfaeb9da6201958e54f53fcd98694efcc;1d4e0ac98bd1591dfa22df53b00efb80e1abbd30c51a8a687d4973f3fe58c7bc;298.08
62631b41e98a3eb435dd4cb52401ee75d8aec30038b31e0cc7e8cec2c48bd71b;23091da33a5a5e1cc5a6d672b80cf3f973eecb0e43bc04be74434d4b1e6c0fd8;f01e7e1ced1e7d997b07db7be053f4a0cb612e1fdb0c8464dd0bc9e5681862dc;6594.64
86985cec8adae67dda8010a2deb8ac8e65fcb679a399209cdcb3da01fb07a182;ecf9eba53f69dc2099ad034075ee80731a3dd3e76862c990e39b74c22edb19bc;bacc4ff1c3775ab7fd24b6df0e93f5c15a18504eaec69a617b0a0ea49e71f4fa;1440.96
f7bce916fbc866d0c8c1b15a00f3d51823e1fd0e8765916969a47a3332a2324a;4844c2978a2d369b8339d590018fb3075241b3c6ceb213bfab23a88d2c8fad04;a7f031565e0cd2d52b052f22d6561691a571e67be5e8d1a3247fbc2de6dd6cd6;202.1
525866302a4bbcbbe67329a5579983bb54bb0a07a6556044f62edf2f3ab0ca49;5e8b203849967ff7e1d945a9e84e5b67219f6e28f6440de326e483dc5a3ef550;8639588f7c528c3574d3511837f3d2857d2bf22d0b3e67e81464156571c477e5;1444.82
c775e06fcd4bd0165216b101473db00963db6643c91c94fc43e92755560b7be3;259b2c9aa0ea79ca85c3e9b2e9a9a101e5734b95ce3df74adf86f3791b07d189;7870dfa8293cbb99489846a927e6e518b89963d51bb78b411659f9ac458d8f38;44015.729999999996
8d1a944d7e4361f582ba13cdd85f836646fe6c7e584488adce14b20005ce5094;f6f7622cd6a4ada20a616b3daa4ab130283b09705bc7093bc27261a4b6cc239f;9795f3882753fa20d419b5f2f066c9764673e2c510e721a2fdd9f59f817d8ce5;3966.32
daa2a327369ed62a967a56d9122d1bc5a8d904b419f9f366cf49f2e35109e49d;f094c14d05dd2dc8014c053c3304bcd4890510d1554bf09a54734e7bc685445a;5c8bc5ce08915611f3b44483abe1848aa953fabefd28198188165edca0bae931;2908.2200000000003
ba15162a93d917f507578b5f9437dba1f6141d3894a1ae6996b75fc38772c2dd;8d8ae9d758f6281f2f4c1d44d5243a63c43764faddc174acc1222bd7d88bcfc5;84bb130d4989481d3fbeb1538b947b019b30bfd0c291b798741957ccc0097635;217.85
4f01ef7d40fc9fa2ea61343d731c0ec6bb9f9f442df1540f45ef2fa0866e5f06;597af6a506502eb8881672498b91b6e2b84db61a8ce2a63dce6aee26a5f16109;8f94c663296870d806bb1228168e065d982925c9902e0b85e230a157677f8384;767.75
b464a0b559d0399ca2e447df87dfd7e31b06f31d9ab6c48504841518222a3cf5;fbb78c6cf4f1c5292ffd1f2da36612aa46ebe474db0991f1653bcd5e3b2e8ebe;053fdda8733c56d4c66db82db2424f9b64eac97793e4cdefe181b94544f33217;9607.5
01b75f01e8f5f98a0bd4c4e18ebc7d42e196277479aa09ab380e077d9814d44e;106cb2a5d448485545668fc36379103550884229482fd74dd668555179e7ef8e;850f1d26cb5f9a48af49991ccec74bcc7b2d4ee4f53ab7006e61a64b02a343df;363.3
f59fc71ffb6016c2c56c15817408039eca42c057ddf8cf2da9f269fd17bc30c3;d19cdbbe8e6da786f80e0a5294cfcf77c93654b752fa577081f43b2ae78a14d9;69503d7b8b34a746da8e804397f66995199dd2da9388bd4814b8d995455bfe83;821.95
5d41576f0139fa33b0fb3909fef69573f2e26b6e77db82d1a23ba0048e0ddf4c;47af6f388718425cb85c5b7412acf75043e9d8a2c0f584bc503126da22887069;e7b94ceb48c7267aed18648bac9ae38543c236c2cb47f623da66aad3478b28b0;741.95
9b3f771017db16d0cb719b3f66947d295058c5143dbcc4636e2f08394c827597;bf269d0bd4788bfa3b5984164b23cea3b3f30a38e3901289e91ba34b4ca54453;5c8bc5ce08915611f3b44483abe1848aa953fabefd28198188165edca0bae931;22953.39
9b3f771017db16d0cb719b3f66947d295058c5143dbcc4636e2f08394c827597;bf269d0bd4788bfa3b5984164b23cea3b3f30a38e3901289e91ba34b4ca54453;41d6769b79b5806b644ad10a6dfac13c63094b4aa12a792a9d40cdb3879a039c;23346.29
9b3f771017db16d0cb719b3f66947d295058c5143dbcc4636e2f08394c827597;bf269d0bd4788bfa3b5984164b23cea3b3f30a38e3901289e91ba34b4ca54453;a8b2b3bad286ea62a6161fff567910ff4ce66dcf998e8d4b6ae863576d02f1cf;22953.39
482b2b70dfd73915ec8c29bd8faf931ec6896eeaca2db3a39c22c1a9d9ffc8d4;8834948eaefc4cbda77283d52b7f60cfbc30d424fcd347d8d2c369b43b204766;933f694944a30f9dbfabd5533ae79b63b007a7c1fb1f6e5a12f837ddcb68def7;4318.219999999999
482b2b70dfd73915ec8c29bd8faf931ec6896eeaca2db3a39c22c1a9d9ffc8d4;8834948eaefc4cbda77283d52b7f60cfbc30d424fcd347d8d2c369b43b204766;41e01b1dcd6f60aeabdb938ef08fd27814557aa01df268e7a3a8cb4ef9bf9d6f;228.74
51b134db89c6b6d464c493999f465456776325969b2f78a271220f9d2e9fc32b;2b7473f39c98a4df4e2c1532de3a8154e1ba4b64999a35d03272d47a8836b2a1;60240c33d42e9aa48fd791027ced492d0f21b823b4fb064e587263ff4463babe;5954.37
fc3311d0964e70ed4f8c88260e6832de2162cf961f770e506e44595e1614247c;cd2b1e79ebe4d5f601179caaa4ba87f4dad87a1f6663d799b786a5b55fa999b2;b0a8139a90333268d86651dd057261d27e3c053de86c341bd49ba909dee09e50;7671.870000000001
f107c014a8f7038b064bdb92aa935c17d3c30629838c96c86d451c1852a91802;783cef2861d79934ae4ede0c2be399d91c7aa9acb316cc9d3dd2c1d1a1d10dab;115900bae6cbe937179270c8efa1eb99267424e8e3fd18021887663368803d6b;1682.95
0661bba2b7122fdf78c36552fbce8d8b1514aa967d4aafe6a33c3c675a58ea79;f42369e0283049980ace0e4309b42bd1c438d097753603cceae9b4d52c3bfbcf;bb6d56b67f0c24c9801aa9bc95e02834e4cfc237decfe7ae657321af27f03c34;1429.68
a657fe75028171e5cd3fedd6d91d16f16da60989fab8a70433cff53d29431d6e;4bf9cd2196c3f75bc1a11e5d3452a52081e77b1097354632e5796a5f9577ce9d;e7b0a78ecd1b81f8350b0e8aaf9c837c592ddaa8071b25065e10b88822e9a6cb;8601.95
a657fe75028171e5cd3fedd6d91d16f16da60989fab8a70433cff53d29431d6e;59c0a8e5b00c989e3b91637b7157bde8e397328768ebdfdb23a4b5087db8be98;6b68181e1af2c9047de5829f0c8444f353134aaf7c939b804eaed7ca0c3ec87d;815.3299999999999
8c537c6162f83318e31d9e81d389eed4d0669aaf9fea9d8524234ab09bd69f7f;b32e255b5314e2e5f9d20308b542bca8e40eb70f3dad201916ebc364ddd34e29;b9abdc94f7dafa08ce5f298e8575834b0f470fa0e1b63e196095d2dbdf2cd948;1826.9299999999998
49d9e82a0cda10d0ee98af68bb7b6a9537f34a4d766096a9bf0dcd8325d64dbc;2f007a5c63b36277f4a920a1419f616b05c9212ea45ab038d8ea597c3d32b3fc;18b5002eba13f0a82625a41a4454457e4cf15a06ceb6c672f1956ca055532816;1687.2
9959de80d7d5d2c707d4a7d788751a1c5f9cb2755fbb22ec2c81a99dd1812de3;7574871adedd1abb3f68755a0875c8a2654284b2e74c559bb53d2fe539c2f636;116fe5142250051ce0682a18d8a1be582c052a5f8f7964bafd626878a978c3f8;1242.79
9b3d0f89fddfb210cb48524f24d296475cbe617155a37eb2afa81b2acabe47e7;60a64ac3a5d66f99ddb0433817c2857fd0b1a218bde1312dd5a81022a67f7130;140d7c2c442bd7bd09213e300e47a0fb9ae1bf3ef591c6c34a7d73f5ecc0d333;7120.83
36d546cf79726f3e27981fffb557c0a37f3e25d7e7b520b7e90e9702e136abc1;839da5d4c2954ee16c13b6b7d5110fcbfb88d9fd60cc02be94469bd0fa52381d;08233536f7263a69c6476c602058711a44e27b56fd07b58950489ba6dbc1b893;521.95
d9faa7746292da98a6348999d3fb63098e20adf5d4af3ebaf166650ab3ae4124;8e279eb14b721f079b1468bb2782004cb07bdf8b4adaefb9ba72884b76fd24a1;1e7b5f16035cfb0b00a3fc060940a99080d405b0b280e2da017c3f08cfa0de3d;915.9
9c0758ba607d09f9f42ae98d7f9414518f0d6166700f89e1a214af7053ca3419;03217d9d5380f47a09d4119b52a2b266364da8ef466fe14d4b05cbd05d944247;0b45367cda8e733b4a8df3a2ad5bbcfc3680564754b57711575ca775eed932c3;3181.67
8bc6b0c63fd7023c4c3516d9a603977f8a4687c99880baf4378b460f501bafb9;bb1180b1304cf62e3f13499a6dab1d1b508baa34109812b7ec0566a25f4a5077;e77d00e6045364e395dc432d29ae5290faaf0e14b2aafa2a1765887e6ecd98c8;1040.76
35a6e983093c35b8e82898db2b5ab2c57d6b598d1b71a793cbc57f3d239f5c26;ced78601bd259ef9c0890de669c5db6d0a448ccacee4eeba842763a5962af355;37406496663c887b3bd2a02b834dc5054d74a47d70ec26d4f34f1349315d2a0e;1005.8500000000001
061f596b79a5ba81684630332b4562eac9a4aeed1a661b03d330b141e5ab22ec;2442bc0dbf21ee316fa78b8ab23aad342bb06af8176d346616525a277deb4f18;e83d7bac26a5a0fe8b5533905d77c080c651811bf14a4979a05515ca11965b2a;1214.1100000000001
d00b353fd8e05a02c601b62db2f2a0a6c598e8c9ae8ee245decab5dbba24a543;a56c649ac3f010f820e5612d08f64b20f9f227a729fdc97ff52544ee041b619b;42db922cf76f6c7b37d292529192a15ed2277896e582df23ba567dfacefa8747;9567.66
cd1b43fb8425221246dbe521a26c970b7cee71cde24a2ab91510ca11abfbb36c;53472310ce9f56b26177b406b976879835b840b94cd246a9b5945bd0d1364825;52499e6043b0852194d265fab5a49a772e8f346905a11074eee9e36da7a448f9;997.85
db961a6a61998a3e694dd6f2598792f9eb010741430c90993c47d11143ceb92c;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;b22f8ea8b9ad7ebabe646ee8699855e96aa9ed60848c735d24891a1c9246197f;2999.38
62c6502a27ae66b2a9934ec87a6dbe7dd2bb51832f3328c3cf07709a6b718750;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;95c258bb7aa61225341c0f16e0a33758384e51987d804d5a71ab77ba2699be91;1349.3999999999999
7ed98f261d6ed07dddf53534fe8dfa50c7983e4135064476265d3f88f1c99017;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;fdf6db7bcefe95d6bca08f33e212bb4d059f656e1f34828a1c1e0a3e3d1e3fb5;358.36
cdba1b7378418e9330d4931a378258a429c8c4a756878b521819d7f262cecbda;14db60f303f41bb3741922368e7956a17d609602e0913156ba99a8322c469f47;3dfc57be34e2aef56f1c606e4b83320e497f0badb69e4d1a26f59d169b43cce6;2821.42
7ab8512103630dc1f4349e4d8235f0b51bc48e86473fb95a50f568d575a31259;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;c6cdba2ede0d154013aa72d9111fbee15b275810132ea49b76fd576d583febfe;41827.85
94e1c793ede88056185bccfe058dc326634bd7897d2ddb8ccbe3d0d466cfb7e5;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;3265242d2e6702f142e2f2ee0d40cd042aeee6ce4552e4192c266c206e1da60b;2831.12
d01d8bff949f00484fe921f1e4d94e2524a17e00556aa738e13c54c39b6ef75d;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;358ce9320c3e57cdb359465fd6986bdd30c74055a2eeb9ed58ad94cb99cd9314;595.86
6ac641b70aea6163df2a03fc7262e244244b4b6d77c8ca11eb553eca4df6f045;b828fed8ef3bd3a23206f1da157c754725507e25d67154a0dc8f13031cc9b327;9d9f3fba73f352ff23d78c4b7730c05450e113e5301110eb3a207952e9f4a014;3924.32
660cfd2c6260d783dc8a462c2da6252a472b365e3901397cc84c37fe88164498;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;aada99c8768c02abcf1d40ae134ca2384d293fb2b2d3e1a9a83978fc7cb53f50;297.32
c9c1eae0b13254979c9a1f99cf158905c77094fc738f3cc210e884e011ec2e96;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;3dfc57be34e2aef56f1c606e4b83320e497f0badb69e4d1a26f59d169b43cce6;914.39
7b169f5d5febac0305140b02addd6bddc21856314adda0d11519852f0596e6b7;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;5e49f08dade400ea5119cc24d3ba8d84d005554f8e0bd35cd0774886259ace09;4871.01
eb29d13ac92921c8938208f3d5f75b1866d582488f6929dbb2197f763ced5ee1;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;518dc73d0fb8f353cd51be744efb8206c977a1425ec56e11eee5d8c8dea9a240;216.33
de38f1da8f7f277046d05c8c135aa21f651e5766670aa1e4af3d0db09510dbb8;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;f08b57bb9cca7043d471547968d1b7fb22490ed2acf7f5ae4618332a56ea850e;4045.92
e4ca88493b59f2c4a736707ec2b2e3214620e899ae3384e7d27457e8b5d33fe6;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;2acc7650ebd1e8b2122b2ead2d6d76117385d5ec3551d049bb86087d7cb9b996;2482.09
a7d0a288f52db0d46b1e155cec1d18be839c54a8a5efbdcee3d975de59cacb64;c943bf3df8112496c487d370899abd48da44cad08b5601ace61f6d3edc0ad877;507582f66fdecc5df94ccc68484fa5d420b2cf9eceff6dc381712895306d18af;201.3
49380c5c59ddc653e230d0367f26714798259940bcf59a5a6dbf69171054f6cd;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;78468581a017cd2385008d86118566b261e462ec9355742981f333ec9bb8d67b;424.53
2e4e04c8edabb68ec5995a508f1ff0782f2ef4a74b177ec6545dc6906b20235c;53472310ce9f56b26177b406b976879835b840b94cd246a9b5945bd0d1364825;2e7b53ae5757295cdda99f00841c3f4883c8b3f4ed31ff948ec4355b2597b4b1;2805.81
0293491985d8999abf336ff08f792531a0355ed86271080c74d9b1605c6a75ce;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;250d7d0d356fd5273b52a21b9edd172e0415d31d4b61188a10effb59f2a9d3d5;772.12
8e030781e621640e89c0e51d8f63500ab1989810014b4bcf80920977532cb427;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;bacc4ff1c3775ab7fd24b6df0e93f5c15a18504eaec69a617b0a0ea49e71f4fa;212.52
6ec76b350565166f17ed9f7eee2242d9b333f06d11932b59145305643335985f;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;8df5604e4514efc1308200ea2b14b4ed09ef2ce1b130a70530c49690e2a6200f;2363.78
6ec76b350565166f17ed9f7eee2242d9b333f06d11932b59145305643335985f;93202df2ec7081b28b47901b5c287a5a14c64d3834d2dfef64e198ca948c3d6e;e77d00e6045364e395dc432d29ae5290faaf0e14b2aafa2a1765887e6ecd98c8;541.07
10eba465851d15558a1de740128df0611fa54a85881dcbe24c37f5c188b33d10;60e5d03403bb4a3a13c8d939c8c5605fb8e218f6cbc685ea18678061b87c975c;2ee058a6e78801963654483d1e10358aaf5e4b861b86386479d276368239ed45;638.82
f96e3e649212d41d21b143c165a9f4d95b6b0643f9685b67c91078ae74ae6a2a;962b1fbbae287bc7fd4095fde55ae29f017a27d8b836e747863d06c867d57d8b;522853b48d3cb3a77e7c96c5b04c130b380f357fd7da74c85723e7eb1acb11d5;325.73
653cc994276af4c6cf8be274447863bb32d836977b5fcce88761c39bc6c2e510;962b1fbbae287bc7fd4095fde55ae29f017a27d8b836e747863d06c867d57d8b;19c849d34b616c634fa5587ea7a2dfad70b0c72a991788a14282854f68c54746;341.27
653cc994276af4c6cf8be274447863bb32d836977b5fcce88761c39bc6c2e510;962b1fbbae287bc7fd4095fde55ae29f017a27d8b836e747863d06c867d57d8b;ff20475802068e258972d676617967b48de8524fe8b24e18cfba3e7a7ea29633;693.51
4347a7bec606c41e661a63c96b0748b35ff5e9df9aadfff0f2ceccaa5d0002ef;83077169b3e1bf1763afa32d49273fd2bcb9a9fa1c03f415d2cb9d440e40e11b;55658456e9ef92ee233e049de120e4256c70195764c1081bfe0f57655cd32e79;647.26
